udise_code,school_name,district,village,longitude,latitude,school_category,management
18020318103,THARIGRAMVITA MES,DHUBRI,THARIGRAMVITA,89.8947829997141,25.9311330002485,Upper Primary only,Government Aided
18020318104,112 NO. THARIGRAMVITA AP,DHUBRI,THARIGRAMVITA,89.8948000003309,25.9311330002485,Primary,Department of Education
18020332305,BONGSHIR CHAR VLPS,DHUBRI,ASSAMER ALGA,89.9725140002634,25.9312980001493,Primary,Unrecognized
18020334137,JONAKI JATIO BIDYALAYA,DHUBRI,BARKALIA NASKARA,90.0750779997808,25.93131000028,Primary with Upper Primary,Private Unaided (Recognized)
18030313105,KOLAIPARA (GARO) LPS,GOALPARA,MELOPARA  I,90.9029829995544,25.9313999996052,Primary,Department of Education
18060112202,RAJAPARA MOHIPARA LPS,KAMRUP-RURAL,RAJAPARA,91.1230170001185,25.9315500002129,Primary,Department of Education
18020334107,BARKALIA NASHKORA NAVAMILON ME,DHUBRI,BARKALIA NASKARA,90.0768229996781,25.9316050000109,Primary with Upper Primary,Department of Education
18300816103,UDALI PUB KACHARI GAON LP,HOJAI,KACHARI GAON (PACHIM UDALI),92.9962169996338,25.9316329999717,Primary,Department of Education
18300816101,UDALI KACHARI GAON LPS,HOJAI,KACHARI GAON (PACHIM UDALI),92.987250000298,25.9316669999727,Primary,Department of Education
18020334135,JYOTI HIGH MADRASSA,DHUBRI,BARKALIA NASKARA,90.0781359997553,25.9317140001957,Secondary Only,Department of Education
18300810801,1128 NO. LASKAR PATHAR MAQTAB,HOJAI,UTTAR LASKAR PATHAR,92.881333000355,25.9317169998139,Primary,Department of Education
18060106004,HALADHIPARA LPS,KAMRUP-RURAL,MOUMAN,91.2012830004201,25.931749999649,Primary,Department of Education
18300830802,RAJBARI LP,HOJAI,PACHIM LANKA GAON,92.9417999999077,25.931749999649,Primary,Department of Education
18190202856,RAM KRISHNA VIDYAPITH,KARBI ANGLONG,KHAT KHATI,93.7339999998499,25.9318170002405,Primary with Upper Primary,Private Unaided (Recognized)
18190514701,SEDENG TERANG ENGLISH,KARBI ANGLONG,SIDENG TERANG,93.4402170004224,25.9318330000747,Primary,Department of Education
18300805205,DERAPATHAR HS,HOJAI,2 NO.DERAPATHAR,93.0849830003546,25.9319169997744,Secondary Only,Government Aided
18020302003,109 NO. BOLDIAR ALGA NC AP,DHUBRI,BOLDIAR ALGA  N.C.,89.9092499999539,25.9319500003613,Primary,Department of Education
18300805201,2 NO. DERAPATHAR LPS,HOJAI,2 NO.DERAPATHAR,93.0849499998443,25.9320499997824,Primary,Department of Education
18020332526,BHASHANI MEMORIAL VLPS,DHUBRI,BARKALIA SERSHOW,90.0589970000633,25.9322359996753,Primary,Unrecognized
18300820507,UDALI ADARSHA LPS,HOJAI,UDALI,93.0123500001281,25.9323499999597,Primary,Department of Education
18020333701,117 NO. CHATLARPAR LP SCHOOL,DHUBRI,BARKALIA PT-II,90.0421999999452,25.9324199998104,Primary,Department of Education
18300823204,KAKI 3 NO NARIKOLI LP.,HOJAI,3 NO KAKI 3 NO GAON,93.0550329998988,25.9324499998491,Primary,Department of Education
18060111901,CHAIKATA LPS,KAMRUP-RURAL,CHAIKATA,91.1045830000581,25.9325830000633,Primary,Department of Education
18300822903,3 NO KAKI CHARIALI LP.,HOJAI,3 NO. KAKI 2 N0 GAON,93.0452000003746,25.9326670000361,Primary,Department of Education
18030408201,HARIKONA L.P,GOALPARA,KOIMARI PT-I,90.5281169998752,25.932833000345,Primary,Department of Education
18190202855,LAHORIJAN ENG. L.P.SCHOOL,KARBI ANGLONG,KHAT KHATI,93.7386329998423,25.9328829996914,Primary,Unrecognized
18300825101,PANCHALI MV,HOJAI,PANCHALI,92.9095329999924,25.9329170001397,Primary with Upper Primary,Department of Education
18300820502,NIZ UDALI LPS,HOJAI,UDALI,93.0059169999868,25.9329499996387,Primary,Department of Education
18300823203,3 NO KAKI MIKIR GAON LP,HOJAI,3 NO KAKI 3 NO GAON,93.0635499998711,25.9329670002583,Primary,Department of Education
18020332505,AMBARI SISHUKALYAN LP SCHOOL,DHUBRI,BARKALIA SERSHOW,90.0565929996669,25.9329829999363,Primary,Department of Education
18020334104,CHINABARI LP SCHOOL,DHUBRI,BARKALIA NASKARA,90.0854379995597,25.9330069998532,Primary,Department of Education
18190202853,LAHORIJAN ENG. M.E.SCHOOL,KARBI ANGLONG,KHAT KHATI,93.7385829996136,25.9330170003557,Upper Primary only,Government Aided
18190402806,ST. VINCENT'S SCHOOL,KARBI ANGLONG,KLURDUNG,93.1824999996028,25.9333299997401,Primary with Upper Primary,Private Unaided (Recognized)
18030316701,BISHNU RABHA SHYAM GAON LP.,GOALPARA,SHYAMGAON PT-I,91.0196330004434,25.933333000125,Primary,Department of Education
18060116601,KOCHPARA LPS,KAMRUP-RURAL,KOCHPARA,91.2617330002543,25.9334170003711,Primary,Department of Education
18020333709,SMART SIKSHA ACADEMY,DHUBRI,BARKALIA PT-II,90.0447499999316,25.9338000001472,Primary with Upper Primary,Private Unaided (Recognized)
18030307302,LASKER PARA L.P,GOALPARA,HABANGGIRI,90.7556669996056,25.9338330002068,Primary,Department of Education
18030307201,GORAIMARI LPS,GOALPARA,GORAIMARI,90.9616330001381,25.9341500003325,Primary,Department of Education
18020335404,DEWARIKHOLA  B.K.MEM,DHUBRI,DEWARIKHOLA,89.9868380003881,25.9343780003186,Upper Primary only,Government Aided
18020334132,RADHURAM CHALA VLPS,DHUBRI,BARKALIA NASKARA,90.0800780001944,25.9343970001629,Primary,Unrecognized
18020335402,DEWARIKHOLA LP SCHOOL,DHUBRI,DEWARIKHOLA,89.9866450000442,25.934425000268,Primary,Department of Education
18030320501,PENCHIMARI L.P,GOALPARA,ROWMARI PT - II,90.9121670004218,25.9346669997448,Primary,Department of Education
18020332521,MADHYACHALA JANAPRIYA VLPS,DHUBRI,BARKALIA SERSHOW,90.0672639997903,25.9347070003783,Primary,Unrecognized
18061008708,SINGIMARI LPS,KAMRUP-RURAL,1 NO. BARDUAR BAGAN,91.4649000003801,25.9347499997314,Primary,Department of Education
18020328405,GAIKHOWA VLPS,DHUBRI,BRAHMAPUTRA RIVER NC,89.9018669999586,25.9348500000073,Primary,Unrecognized
18190506603,KOVEBIRLANGSO L.P SCHOOL,KARBI ANGLONG,HAPJAN,93.5379169999687,25.9348829997728,Primary,Department of Education
18190202861,LIFE FOUNDATION SCHOOL,KARBI ANGLONG,KHAT KHATI,93.7062999998048,25.9352000003047,Primary with Upper Primary,Private Unaided (Recognized)
18060115501,BURIMARA LPS,KAMRUP-RURAL,BAGHMARA,91.2828999997008,25.9352829999157,Primary,Department of Education
18300828501,3/4 NO KAKI NAMANI GAON LP,HOJAI,3 NO KAKI 4 NO GAON,93.0726669998929,25.9352829999157,Primary,Department of Education
18020334303,1454 NO. HAZIPARA LPS,DHUBRI,BARKALIA SURJAMONI,90.0424779997796,25.9354390002819,Primary,Department of Education
18190217801,DEOPANI BAGAN L.P. SCHOOL,KARBI ANGLONG,DEOPANI TE,93.7367499998528,25.9355169999837,Primary,Local body
18300816104,UDALI KACHARI GAON NEW LPS,HOJAI,KACHARI GAON (PACHIM UDALI),92.9916330000452,25.9355500003701,Primary,Department of Education
18300805301,3 NO. DERAPATHAR LPS,HOJAI,3 NO.DERAPATHAR,93.0974169999187,25.9356999997336,Primary,Department of Education
18190216002,NO.2 LANGTIBUK L.P,KARBI ANGLONG,LANGTIBUK,93.6250669997654,25.9357669996946,Primary,Department of Education
18060119201,NAMBARJULI LPS,KAMRUP-RURAL,NAMBARJULI,91.0706499998882,25.9357829998003,Primary,Department of Education
18030405302,KALAITULI LPS,GOALPARA,DAKURBHITA,90.5440000001243,25.9358330003182,Primary,Department of Education
18300810802,UTTAR LASKAR PATHAR C.B.LPS,HOJAI,UTTAR LASKAR PATHAR,92.8947999996138,25.9358330003182,Primary,Department of Education
18300805401,4 NO. DERAPATHAR LPS,HOJAI,4NO.DERAPATHAR,93.1106170001121,25.9359499998641,Primary,Department of Education
18190202852,KARAGAON L.P.SCHOOL,KARBI ANGLONG,KHAT KHATI,93.7120170004438,25.9359670000508,Primary,Unrecognized
18020333605,CHATLARPAR ME SCHOOL,DHUBRI,BARKALIA CHATLERPAR,90.0428590004444,25.9359920002735,Primary with Upper Primary,Department of Education
18300817401,2 NO KAKI KHIRING PORIA LP,HOJAI,2 NO.KAKI 3 NO.VILLAGE,93.0206999996958,25.9361169996912,Primary,Department of Education
18300817403,KAKI JOYPUR ME,HOJAI,2 NO.KAKI 3 NO.VILLAGE,93.0194999995965,25.9362169996147,Upper Primary only,Government Aided
18300805102,"SRI SRI MADHAB DEV H,SCHOOL,KAKI",HOJAI,1 NO.DERAPATHAR,93.0526670000355,25.936333000292,Upper Pri. and Secondary,Department of Education
18300801202,NAYANPUR LP,HOJAI,BALUHANDAR,92.9183670001571,25.9363829997688,Primary,Department of Education
18300309302,DEBA KT. BARUA LP,HOJAI,HAWAIPUR,92.8328330003863,25.9364500001491,Primary,Department of Education
18300808403,LALMATI JOYPUR LP,HOJAI,3 NO.KHRING KHRING,93.1687830000988,25.9364670002637,Primary,Department of Education
18300833504,RANGMAHAL ME,HOJAI,LANKA WARD NO-7,92.9568830000906,25.9367499996247,Upper Primary only,Government Aided
18300303402,JORANG PATHAR PART II L.P.S.,HOJAI,JARANG PATHAR,92.88564999998,25.9367829996658,Primary,Unrecognized
18030316801,SALPARA MV,GOALPARA,SHYAMGAON  II,91.0165000001259,25.9368329997593,Primary with Upper Primary,Department of Education
18030317203,953 NO SILDUBI NAWAPARA LPS,GOALPARA,SILDUBI  II,90.9721169997655,25.9369669999701,Primary,Department of Education
18061006505,SRI SRI GYAN MANDIR,KAMRUP-RURAL,RAJAPARA,91.452599999812,25.9370169999856,Primary,Private Unaided (Recognized)
18300833506,RANGMAHAL HIGH SCHOOL,HOJAI,LANKA WARD NO-7,92.9566999997925,25.9370499999519,Secondary Only,Government Aided
18030301805,AITHAN MES,GOALPARA,BANDARCHI -II,90.7502500003389,25.9373169996329,Upper Primary only,Department of Education
18060307601,JALUK BARI LPS,KAMRUP-RURAL,JALUKBARI,91.3788669999437,25.9373169996329,Primary,Department of Education
18300801901,TENTULI LPS,HOJAI,TENTULI,92.903000000292,25.9374669999778,Primary,Department of Education
18020334128,MIR BOX KHAN MEMORIAL VLPS,DHUBRI,BARKALIA NASKARA,90.0827369999606,25.9375079997534,Primary,Unrecognized
18020333703,BILPARA LPS,DHUBRI,BARKALIA PT-II,90.0446500003724,25.9375099999392,Primary,Department of Education
18300831207,LANKA COLLAGE,HOJAI,NAGAON WARD NO-7,92.9554670000814,25.9376329999861,Higher Secondary only/Jr. College,Department of Education
18020311906,349 NO. SOUTH BAILAR CHAR AP,DHUBRI,KALAPAKANI PT-II,89.9204669997003,25.9379169998667,Primary,Department of Education
18020334142,MOON LIGHT ACADEMY,DHUBRI,BARKALIA NASKARA,90.0727250003363,25.93795099967,Primary with Upper Primary,Private Unaided (Recognized)
18190216001,NO.1 LANGTIBUK L.P,KARBI ANGLONG,LANGTIBUK,93.6028170003955,25.9379999999869,Primary,Department of Education
18060306802,DAKSHIN PANTAN JANAJATIA MES,KAMRUP-RURAL,BARBAKARA,91.3877670002306,25.9380169998778,Primary with Upper Primary,Department of Education
18300830803,KASHIPUR MV,HOJAI,PACHIM LANKA GAON,92.9287999997308,25.9380830000487,Primary with Upper Primary,Department of Education
18020334309,MATIFATA JANAKALLYAN VLPS,DHUBRI,BARKALIA SURJAMONI,90.0519079997959,25.9381739999421,Primary,Unrecognized
18300816102,1162 NO UDALI MKB.,HOJAI,KACHARI GAON (PACHIM UDALI),92.9805329995763,25.9383000003621,Primary,Department of Education
18020334127,SHERSHOW BHANGARPAR GIRLS VLPS,DHUBRI,BARKALIA NASKARA,90.0721279997614,25.9383470003624,Primary,Unrecognized
18030307306,HABANGGIRI ANCHALIK MES,GOALPARA,HABANGGIRI,90.7485670003659,25.9384000000481,Primary with Upper Primary,Department of Education
18061005406,LADUGURI ANCHALIK JANAJATIYA HS,KAMRUP-RURAL,2 NO. BARDUAR BAGAN,91.4521329998318,25.9384169998812,Secondary Only,Unrecognized
18300801902,TENTULI NARANARAYAN LPS,HOJAI,TENTULI,92.9007499998814,25.9384500002631,Primary,Department of Education
18061005401,NATUN SIMINA LPS,KAMRUP-RURAL,2 NO. BARDUAR BAGAN,91.4604670004042,25.9384670000891,Primary,Department of Education
18020328401,346 NO. GAIKHOWA AP,DHUBRI,BRAHMAPUTRA RIVER NC,89.8995329998824,25.9384999996492,Primary,Department of Education
18060106003,TANGABARI LPS,KAMRUP-RURAL,MOUMAN,91.2214499997838,25.9386330003038,Primary,Department of Education
18300813901,5 NO. DAKHIN UDALI LPS,HOJAI,DAKHIN UDALI,93.0104670001386,25.9386330003038,Primary,Department of Education
18020332507,AMBARI BHUYAN PARA ME SCHOOL,DHUBRI,BARKALIA SERSHOW,90.0604950000884,25.9386630003761,Primary with Upper Primary,Department of Education
18020301904,NABAB ALI MEMORIAL LPS,DHUBRI,BOLDIAR ALGA,89.9304330001922,25.9386669999004,Primary,Department of Education
18060318701,DAKSHIN PANTAN ANCHALIK MES,KAMRUP-RURAL,SIDILAPARA,91.3809669996682,25.9387000002123,Upper Primary only,Department of Education
18020311904,JALIL MEMORIAL MEM,DHUBRI,KALAPAKANI PT-II,89.9309670001196,25.9388829998646,Upper Primary only,Government Aided
18020332530,AMBARI BHUYANPARA HIGH SCHOOL,DHUBRI,BARKALIA SERSHOW,90.0606039998683,25.9389580002756,Secondary Only,Government Aided
18300813903,PUB AMBARI LPS,HOJAI,DAKHIN UDALI,93.0040330001724,25.9389670001925,Primary,Department of Education
18020302004,SAMAJ KALYAN LPS,DHUBRI,BOLDIAR ALGA  N.C.,89.9515829999202,25.9389829998635,Primary,Department of Education
18300833503,4 NO. LANKESWARI GRANT LP,HOJAI,LANKA WARD NO-7,92.9547830003661,25.939117000052,Primary,Department of Education
18190402801,KLURDUNG,KARBI ANGLONG,KLURDUNG,93.1781999996963,25.9391500002379,Primary,Department of Education
18061008704,ASOM MATRI MVS,KAMRUP-RURAL,1 NO. BARDUAR BAGAN,91.4681669996936,25.9391829996066,Upper Primary only,Department of Education
18061008701,JARAPATA LPS,KAMRUP-RURAL,1 NO. BARDUAR BAGAN,91.4678999997299,25.9392999998643,Primary,Department of Education
18060112007,SINGRA HIGH SCHOOL,KAMRUP-RURAL,DHUPGURI,91.1400999995685,25.9393499996974,Upper Pri. and Secondary,Department of Education
18060112014,DHUPGURI LPS,KAMRUP-RURAL,DHUPGURI,91.1310000001634,25.9394329996157,Primary,Unrecognized
18300833501,1098 NO. PUB BHALUKMARI LP,HOJAI,LANKA WARD NO-7,92.9548000000846,25.939499999877,Primary,Department of Education
18020334130,J.U. AHMED MEMORIAL VLPS,DHUBRI,BARKALIA NASKARA,90.0786760004287,25.9395209998546,Primary,Unrecognized
18020332533,M.B. JATIO BIDYALAYA,DHUBRI,BARKALIA SERSHOW,90.0816220002502,25.9395370002581,Primary with Upper Primary,Private Unaided (Recognized)
18061005403,LADUGURI LPS,KAMRUP-RURAL,2 NO. BARDUAR BAGAN,91.4507169998224,25.9395499996251,Primary,Department of Education
18061005404,LADUGURI MES,KAMRUP-RURAL,2 NO. BARDUAR BAGAN,91.4523329998483,25.939682999902,Upper Primary only,Government Aided
18300823004,GOPAL KRISHNA SISU LP,HOJAI,3 NO KAKI 5 NO. GAON,93.0575329996564,25.9397000003578,Primary,Department of Education
18190204702,BHANU BHAKTA ENGLISH ME SCHOOL,KARBI ANGLONG,MON TERON,93.6007670000014,25.9398500000917,Upper Primary only,Department of Education
18020333613,CHATLA KARIKARPARA VLPS,DHUBRI,BARKALIA CHATLERPAR,90.0675080001878,25.9399080002715,Primary,Unrecognized
18030313103,384 NO SALPARA GARO LP,GOALPARA,MELOPARA  I,90.9015830003369,25.9399329996577,Primary,Department of Education
18030304303,DAMRA GOVT JB,GOALPARA,DAMRA PATPARA,90.7738000002654,25.9399500000775,Primary,Department of Education
18060112002,1295 NO. CHUKUNIAPARA JBS,KAMRUP-RURAL,DHUPGURI,91.1394169996782,25.9400330003808,Primary,Department of Education
18030411702,KHONGKAL ME,GOALPARA,KONGKAL,90.5652829999217,25.9401330002112,Upper Primary only,Department of Education
18060112015,"GYANJYOTI JATIYA VIDYALAYA,DHUPGURI",KAMRUP-RURAL,DHUPGURI,91.1319819998044,25.9401629999014,Primary with Upper Primary,Private Unaided (Recognized)
18300309304,HAWAIPUR TRIBAL ME SCHOOL,HOJAI,HAWAIPUR,92.8273829997109,25.9402500003331,Upper Primary only,Government Aided
18300309301,809 NO. HAWAIPUR LPS,HOJAI,HAWAIPUR,92.8272329999231,25.9403329996173,Primary,Department of Education
18020301901,2446 NO. U.BOLDIAR ALGA LPS,DHUBRI,BOLDIAR ALGA,89.938200000327,25.9404500003483,Primary,Department of Education
18020334133,KHEDAIMARICHAR VLPS,DHUBRI,BARKALIA NASKARA,90.0754629997453,25.9405340003665,Primary,Unrecognized
18020332601,1772 NO. NAMA SERSO LP SCHOOL,DHUBRI,BARKALIA GALADIGHI,90.0700349997096,25.9405629998877,Primary,Department of Education
18300822907,3NO KAKI PADUM PUKHURI L.P,HOJAI,3 NO. KAKI 2 N0 GAON,93.0525330001412,25.9409500001122,Primary,Unrecognized
18030109501,KHAMARI L.P.,GOALPARA,KHAMARI,90.6691999996993,25.9411669999907,Primary,Department of Education
18190202803,BONTHORLANGSO L.P,KARBI ANGLONG,KHAT KHATI,93.6870330000663,25.941216999839,Primary,Department of Education
18020334103,CHANDIPARA LP SCHOOL,DHUBRI,BARKALIA NASKARA,90.0899169995663,25.9412500002442,Primary,Department of Education
18030417003,JARIKUNTI LP.,GOALPARA,RONGDAN,90.5460000002897,25.9413000000574,Primary,Department of Education
18030411701,KONGKAL LP.,GOALPARA,KONGKAL,90.5629499996704,25.9413000000574,Primary,Department of Education
18060112005,PURANAMAL JAIN GIRLS MES,KAMRUP-RURAL,DHUPGURI,91.1570830003578,25.9414329999738,Primary with Upper Primary,Department of Education
18190504401,KHERONI,KARBI ANGLONG,KHERONI,93.4460999998444,25.9414329999738,Primary,Department of Education
18300801203,DAKHIN BALUHANDAR LP,HOJAI,BALUHANDAR,92.9128830000449,25.941450000177,Primary,Department of Education
18300813902,DAKHIN UDALI LPS,HOJAI,DAKHIN UDALI,92.9926170002343,25.9415499996122,Primary,Department of Education
18060113501,GOPALPUR LPS,KAMRUP-RURAL,2 NO. SAKHATI,91.0776329998504,25.9416330004036,Primary,Department of Education
18020333603,BAUSHKATA P.B.M.E.SCHOOL,DHUBRI,BARKALIA CHATLERPAR,90.0476709996387,25.9416949999348,Primary with Upper Primary,Department of Education
18020318204,355 NO. POYESTI TAKIMARI AP,DHUBRI,TAKIMARI,89.8438830004451,25.9420000000585,Primary,Department of Education
18060118901,2 NO. BARKHAL LPS,KAMRUP-RURAL,2 NO. BARKHAL,91.2914829997952,25.9420170001799,Primary,Department of Education
18300303104,MAYNAPUR JOGAMAYA LPS,HOJAI,DAKHIN JAMUHANDAL,92.8755329998753,25.9421670001942,Primary,Department of Education
18060111807,"SANKARDEV BIDYA MANDIR,SINGRA",KAMRUP-RURAL,BARGAON,91.1579989998766,25.9422229999352,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized)
18030109702,1052 NO KHARDANG NABAGATA L.P.,GOALPARA,KHARDANG  II,90.6280169996035,25.9422499997431,Primary,Department of Education
18030101603,BAMUNE PANI KHOWA L.P.,GOALPARA,BAMUNE PANIKHOWA,90.6467999996433,25.9423170000175,Primary,Department of Education
18030307305,2 NO. HATI MURA GOVT JB,GOALPARA,HABANGGIRI,90.7533330004277,25.9423330000412,Primary,Department of Education
18030320203,LANDAKUNDA GARO LPS,GOALPARA,SILDUBI PT-I,90.9564670000432,25.9423670001854,Primary,Department of Education
18020334134,NASKARA NAYAPARA VLPS,DHUBRI,BARKALIA NASKARA,90.0752560000561,25.9424150002297,Primary,Unrecognized
18300303106,SUDHANGSHU ME,HOJAI,DAKHIN JAMUHANDAL,92.8755670002105,25.9424330003422,Upper Primary only,Government Aided
18030411703,AKONGGIRI LP.,GOALPARA,KONGKAL,90.5725329998476,25.9424999997047,Primary,Department of Education
18060116301,GOLEBOKA LPS,KAMRUP-RURAL,GOLEBOKA,91.2607830004003,25.9424999997047,Primary,Department of Education
18030304307,TENGASOT (GARO) LPS,GOALPARA,DAMRA PATPARA,90.7824999996374,25.9426169998987,Primary,Department of Education
18020335501,POYESTIMANDAL PARA LP SCHOOL,DHUBRI,DEWARIKHOLA N.C,89.9874099999503,25.9426279996348,Primary,Department of Education
18020332613,JENGBARI VLPS,DHUBRI,BARKALIA GALADIGHI,90.05773300039,25.9426890002089,Primary,Unrecognized
18060318704,JATIYA PRAGYAPEETH,KAMRUP-RURAL,SIDILAPARA,91.3829829997271,25.9427169999586,Primary,Private Unaided (Recognized)
18020328404,KHERERCHAR SK VLPS,DHUBRI,BRAHMAPUTRA RIVER NC,89.8922500003445,25.9427829999193,Primary,Unrecognized
18300830902,BIDYA SAGAR PATHSALA,HOJAI,RANI PUKHURI,92.9747170001014,25.9427829999193,Primary,Department of Education
18020328403,113 NO.BRAHMAPUTRA RIVER NC AP,DHUBRI,BRAHMAPUTRA RIVER NC,89.9106669997881,25.9428329998893,Primary,Department of Education
18030309702,BENGDOBA LPS,GOALPARA,KATHAKUTHI - V,91.0242999998727,25.9429499997525,Primary,Department of Education
18030109703,KHARDANG JANAKI L.P.,GOALPARA,KHARDANG  II,90.6181330000257,25.9429999996516,Primary,Department of Education
18020332604,PAMPARA ME SCHOOL,DHUBRI,BARKALIA GALADIGHI,90.0644679997567,25.9431449998046,Primary with Upper Primary,Department of Education
18020334203,166 NO SEKAR DOBA AP,DHUBRI,BARKALIA PT-I,90.0651330001037,25.9431550002543,Primary,Department of Education
18020311908,026 NO. KALAPAKANI PT-II AP,DHUBRI,KALAPAKANI PT-II,89.9338829998038,25.943216999792,Primary,Department of Education
18020311912,R-CHAR MOLLAH PARA VLPS,DHUBRI,KALAPAKANI PT-II,89.9219670002735,25.9433000002164,Primary,Unrecognized
18060912701,HANAPARA LPS,KAMRUP-RURAL,HANAPARA F.V.,91.4908670002235,25.9433330000381,Primary,Unrecognized
18300813904,DARUL ULAM HUSSAIN ALI MKB LP,HOJAI,DAKHIN UDALI,92.9862500002153,25.9436329997546,Primary,Department of Education
18020332617,PROGATI ADARSHA VIDYALAYA,DHUBRI,BARKALIA GALADIGHI,90.0645930003285,25.9436349998363,Primary,Private Unaided (Recognized)
18020333610,DIPTI ADARSHA BIDYALAYA,DHUBRI,BARKALIA CHATLERPAR,90.0518540002675,25.9436850002524,Primary,Private Unaided (Recognized)
18190201808,DILLAI GATE L.P. ( L.P SCHOOL),KARBI ANGLONG,DILLAI,93.6003999995803,25.94370000005,Primary,Department of Education
18020333707,BAUSKATA P.B.HIGH SCHOOL,DHUBRI,BARKALIA PT-II,90.0511119999277,25.9437070003319,Pri. Upper Pri. and Secondary Only,Department of Education
18300828504,3NO KAKI 4NO KACHARI GAON LPS,HOJAI,3 NO KAKI 4 NO GAON,93.0839170001497,25.943716999926,Primary,Unrecognized
18300802302,PUB BHALUKMARI  LPS,HOJAI,PUB BHALUKMARI,92.9380499998221,25.9439169997083,Primary,Department of Education
18060112201,RAJAPARA NEPALI BASTI LPS,KAMRUP-RURAL,RAJAPARA,91.1115829997388,25.9439500001648,Primary,Department of Education
18300309303,HAWAIPUR NEW LPS,HOJAI,HAWAIPUR,92.8218669998117,25.9439500001648,Primary,Department of Education
18030304306,DON BOSCO HIGH SCHOOL,GOALPARA,DAMRA PATPARA,90.7744999998741,25.9441670001703,Upper Pri. and Secondary,Department of Education
18020333614,CHATLARPAR KHA PARA VLPS,DHUBRI,BARKALIA CHATLERPAR,90.0483119996961,25.9441789997978,Primary,Unrecognized
18061008705,NARAYANPUR LPS,KAMRUP-RURAL,1 NO. BARDUAR BAGAN,91.4692830001272,25.9442330001261,Primary,Department of Education
18020332614,UTTAR AMBARI VLPS,DHUBRI,BARKALIA GALADIGHI,90.0628309998145,25.9442810002177,Primary,Unrecognized
18300817402,2/3 NO KAKI PADUMONI LP,HOJAI,2 NO.KAKI 3 NO.VILLAGE,93.0375830000276,25.9443329996216,Primary,Department of Education
18020333611,CHATLARPAR JANAPRIYA MEM,DHUBRI,BARKALIA CHATLERPAR,90.0508390001162,25.9444119999304,Upper Primary only,Government Aided
18061008707,NAWAGAON GARAKHAHANIA LPS,KAMRUP-RURAL,1 NO. BARDUAR BAGAN,91.4646500001348,25.9445329999733,Primary,Department of Education
18300802202,PASHIM BHALUKMARI LPS,HOJAI,PASHIM BHALUKMARI,92.9286669996615,25.9445830000082,Primary,Department of Education
18020335503,MONIR CHAR PT-I VLPS,DHUBRI,DEWARIKHOLA N.C,89.9945219997839,25.9446069999851,Primary,Unrecognized
18300830901,RANIPUKHURI LP,HOJAI,RANI PUKHURI,92.9730330003035,25.9446330000218,Primary,Department of Education
18030309803,BISHNUPUR MES,GOALPARA,KATHAKUTHI - VII,91.0348329999039,25.9446499997632,Upper Primary only,Department of Education
18030304308,NIRMALA ENGLISH HIGH SCHOOL,GOALPARA,DAMRA PATPARA,90.7752000003812,25.9446999997484,Pri. Upper Pri. and Secondary Only,Private Unaided (Recognized)
18061012801,SARURANI LPS,KAMRUP-RURAL,HAJORANI,91.446849999561,25.9447170002878,Primary,Department of Education
18020332612,SHERSHOW BHANGERPAR VLPS,DHUBRI,BARKALIA GALADIGHI,90.0499369999428,25.9447370001115,Primary,Unrecognized
18190509003,NO. 3 DISAMA,KARBI ANGLONG,HIDIM TERON,93.3745830000516,25.9447670002445,Primary,Department of Education
18320706101,2090 NO. TAKIMARI LP SCHOOL,SOUTH SALMARA-MANKACHAR,KHOPATI PT-I,89.9447999999745,25.944829999772,Primary,Department of Education
18300303001,BHIMARALI LPS,HOJAI,BHIMARALI,92.8881670003543,25.9448500003843,Primary,Department of Education
18300303003,BHIMARALI NEW LPS,HOJAI,BHIMARALI,92.8880669998969,25.9449500001636,Primary,Department of Education
18020334106,NOSHKARA MES,DHUBRI,BARKALIA NASKARA,90.0812310004379,25.9450660003182,Primary with Upper Primary,Department of Education
18020337925,AIRKATA BAZAR JATIYA VIDYALAYA,DHUBRI,MOIRAKUCHI PT-I,90.1025719999617,25.9451009997018,Primary with Upper Primary,Private Unaided (Recognized)
18020338004,AIRKATA JUNIOR COLLEGE,DHUBRI,MOIRAKUCHI PT-II,90.1025719999617,25.9451009997018,Higher Secondary only/Jr. College,Government Aided
18300303005,BHIMARALI ME SCHOOL,HOJAI,BHIMARALI,92.8881830002478,25.9451830003862,Upper Primary only,Government Aided
18020334205,ABDUS SALAM VLP,DHUBRI,BARKALIA PT-I,90.0713439995888,25.9452859999633,Primary,Unrecognized
18300810803,UTTAR LASKAR PATHAR LPS,HOJAI,UTTAR LASKAR PATHAR,92.900616999812,25.945366999685,Primary,Department of Education
18300830903,MAHATMA GANDHI ME,HOJAI,RANI PUKHURI,92.9685829997108,25.9453830001022,Upper Primary only,Government Aided
18020332606,NAMA SHERSHOW MEM,DHUBRI,BARKALIA GALADIGHI,90.0713960003656,25.9454289996738,Upper Primary only,Government Aided
18030316503,SHILUK BAKHARAPARA L.P,GOALPARA,SHILLUK  II,90.8027170001282,25.9454329997761,Primary,Department of Education
18190509308,THEDONGLANGSO  L.P SCHOOL,KARBI ANGLONG,BORJAN,93.441282999729,25.9455170002792,Primary,Department of Education
18190507701,UPPER DIKRONG,KARBI ANGLONG,UPPER DIKRONG,93.577617000108,25.9455329998681,Primary,Department of Education
